,data,denominazione_regione,hospitalized_with_symptoms,intensive_care,total_hospitalized,home_isolation,total_positives,discharged_healed,deceased,total_cases,swabs
14712,2022-02-28,Puglia,0,0,0,0,0,1865,18,1537,16574
14713,2022-02-28,Sardegna,0,2,2,0,0,731,13,385,2694
14714,2022-02-28,Sicilia,1,0,0,0,0,4371,36,1908,12699
14715,2022-02-28,Toscana,0,0,0,0,0,2100,23,1008,9393
14716,2022-02-28,Trentino-Alto Adige,1,0,0,0,0,680,3,305,4452
14717,2022-02-28,Umbria,4,0,4,0,0,427,3,311,3046
14718,2022-02-28,Valle d'Aosta,0,0,0,0,0,62,0,40,896
14719,2022-02-28,Veneto,0,0,0,0,0,2357,3,1253,16552
14720,2022-03-01,Abruzzo,0,2,0,809,789,617,5,1411,16340
14721,2022-03-01,Basilicata,0,2,0,0,0,716,0,695,4047
14722,2022-03-01,Calabria,0,0,0,810,799,1484,9,2292,13072
14723,2022-03-01,Campania,2,0,2,0,0,6687,19,4275,38566
14724,2022-03-01,Emilia-Romagna,0,0,0,0,0,3094,14,1494,23194
14725,2022-03-01,Friuli Venezia Giulia,0,0,0,0,0,816,6,707,13862
14726,2022-03-01,Lazio,0,0,0,0,0,12242,12,4543,54391
14727,2022-03-01,Liguria,0,0,0,0,0,1936,12,1309,14154
14728,2022-03-01,Lombardia,0,0,0,0,0,9684,28,5746,85660
14729,2022-03-01,Marche,0,0,0,0,0,3262,5,1904,8458
14730,2022-03-01,Molise,2,0,2,0,0,276,0,230,1617
14731,2022-03-01,Piemonte,0,0,0,0,0,3233,17,2099,35078
14732,2022-03-01,Puglia,0,5,3,0,0,6242,14,4316,31526
14733,2022-03-01,Sardegna,0,0,0,0,0,2948,10,1480,13552
14734,2022-03-01,Sicilia,0,5,0,1438,1433,3807,33,5273,34268
14735,2022-03-01,Toscana,0,3,0,0,0,5162,22,2918,33647
14736,2022-03-01,Trentino-Alto Adige,0,0,0,0,0,1623,2,984,12993
14737,2022-03-01,Umbria,0,0,0,0,0,1288,5,961,11128
14738,2022-03-01,Valle d'Aosta,0,0,0,0,0,88,1,52,994
14739,2022-03-01,Veneto,0,4,0,0,0,8402,19,4447,84311
14740,2022-03-02,Abruzzo,0,0,0,255,223,847,9,1079,12617
14741,2022-03-02,Basilicata,0,0,0,0,0,503,1,399,2741
14742,2022-03-02,Calabria,0,0,0,0,0,2249,6,1566,10057
14743,2022-03-02,Campania,0,0,0,0,0,6039,14,3650,35484
14744,2022-03-02,Emilia-Romagna,0,0,0,0,0,2806,21,2417,19283
14745,2022-03-02,Friuli Venezia Giulia,0,1,0,0,0,1211,6,579,10738
14746,2022-03-02,Lazio,0,0,0,0,0,6690,19,2312,41672
14747,2022-03-02,Liguria,0,0,0,0,0,1152,4,985,10525
14748,2022-03-02,Lombardia,0,1,0,2082,2056,2634,23,4713,66344
14749,2022-03-02,Marche,0,0,0,396,371,717,4,1092,3015
14750,2022-03-02,Molise,1,1,2,0,0,704,1,320,2624
14751,2022-03-02,Piemonte,0,0,0,0,0,2477,19,1961,30273
14752,2022-03-02,Puglia,0,0,0,0,0,5112,13,3302,26836
14753,2022-03-02,Sardegna,19,3,22,0,0,3238,4,1172,9828
14754,2022-03-02,Sicilia,0,0,0,2643,2603,2344,36,4983,34911
14755,2022-03-02,Toscana,0,1,0,0,0,4068,18,2413,24388
14756,2022-03-02,Trentino-Alto Adige,0,1,0,0,0,992,0,621,8101
14757,2022-03-02,Umbria,0,0,0,31,23,881,4,908,7985
14758,2022-03-02,Valle d'Aosta,0,0,0,0,0,63,0,40,590
14759,2022-03-02,Veneto,0,0,0,0,0,4625,12,3434,57276
14760,2022-03-03,Abruzzo,0,0,0,600,589,602,3,1194,13138
14761,2022-03-03,Basilicata,0,0,0,93,91,430,5,526,2954
14762,2022-03-03,Calabria,0,0,0,111,106,1695,4,1805,10698
14763,2022-03-03,Campania,0,0,0,0,0,4766,19,3627,31749
14764,2022-03-03,Emilia-Romagna,0,6,0,0,0,3109,19,2303,19572
14765,2022-03-03,Friuli Venezia Giulia,0,0,0,0,0,754,5,603,11524
14766,2022-03-03,Lazio,0,0,0,0,0,8938,11,4771,46708
14767,2022-03-03,Liguria,0,0,0,0,0,1228,9,1062,10885
14768,2022-03-03,Lombardia,0,0,0,0,0,5801,35,4386,67160
14769,2022-03-03,Marche,5,1,6,0,6,1149,3,1158,2996
14770,2022-03-03,Molise,0,0,0,0,0,461,1,225,1723
14771,2022-03-03,Piemonte,0,0,0,0,0,2251,7,1787,27935
14772,2022-03-03,Puglia,0,2,1,0,0,3739,9,3696,27636
14773,2022-03-03,Sardegna,0,0,0,0,0,2739,8,1305,10143
14774,2022-03-03,Sicilia,0,2,0,0,0,15379,18,5523,33854
14775,2022-03-03,Toscana,0,0,0,0,0,3947,14,2879,27195
14776,2022-03-03,Trentino-Alto Adige,0,0,0,0,0,897,1,860,9914
14777,2022-03-03,Umbria,3,1,4,157,161,774,0,935,8302
14778,2022-03-03,Valle d'Aosta,0,0,0,0,0,39,1,25,841
14779,2022-03-03,Veneto,0,0,0,86,52,3853,13,3918,66385
14780,2022-03-04,Abruzzo,0,0,0,517,505,499,11,1015,11961
14781,2022-03-04,Basilicata,3,0,1,0,0,532,3,487,2745
14782,2022-03-04,Calabria,0,1,1,0,0,2019,7,1819,10463
14783,2022-03-04,Campania,3,0,3,0,0,4658,10,3622,27707
14784,2022-03-04,Emilia-Romagna,0,0,0,0,0,3367,22,2158,24207
14785,2022-03-04,Friuli Venezia Giulia,0,0,0,0,0,1138,9,505,9415
14786,2022-03-04,Lazio,0,0,0,0,0,8780,20,3702,39196
14787,2022-03-04,Liguria,0,1,0,0,0,1112,5,925,9867
14788,2022-03-04,Lombardia,0,0,0,0,0,7475,37,4326,55912
14789,2022-03-04,Marche,0,0,0,0,0,2034,3,1502,3614
14790,2022-03-04,Molise,2,0,2,0,0,526,1,325,2591
14791,2022-03-04,Piemonte,0,0,0,0,0,2290,2,1794,34304
14792,2022-03-04,Puglia,0,0,0,0,0,4738,11,3888,27139
14793,2022-03-04,Sardegna,6,3,9,0,0,2341,6,1190,9705
14794,2022-03-04,Sicilia,0,0,0,0,0,4175,28,2702,16893
14795,2022-03-04,Toscana,0,0,0,0,0,3572,15,2751,24450
14796,2022-03-04,Trentino-Alto Adige,0,0,0,0,0,1132,0,760,8589
14797,2022-03-04,Umbria,0,0,0,339,334,730,4,1068,7965
14798,2022-03-04,Valle d'Aosta,0,0,0,0,0,51,1,45,682
14799,2022-03-04,Veneto,0,0,0,0,0,4649,15,3769,61431
14800,2022-03-05,Abruzzo,0,1,0,569,558,439,9,1006,10804
14801,2022-03-05,Basilicata,0,0,0,57,53,487,3,543,2916
14802,2022-03-05,Calabria,0,0,0,537,528,1408,10,1946,10364
14803,2022-03-05,Campania,0,0,0,221,218,3640,8,3866,29849
14804,2022-03-05,Emilia-Romagna,0,2,0,0,0,2681,14,2055,11388
14805,2022-03-05,Friuli Venezia Giulia,0,0,0,56,42,673,1,716,11041
14806,2022-03-05,Lazio,0,1,0,0,0,6843,5,3934,38761
14807,2022-03-05,Liguria,0,0,0,0,0,1217,6,1026,10113
14808,2022-03-05,Lombardia,0,0,0,2,0,4285,32,4266,56195
14809,2022-03-05,Marche,0,0,0,0,0,2166,1,1533,3497
14810,2022-03-05,Molise,0,0,0,0,0,428,1,327,697
14811,2022-03-05,Piemonte,0,0,0,0,0,2086,4,1719,32029
14812,2022-03-05,Puglia,0,2,0,0,0,4178,12,3811,25375
14813,2022-03-05,Sardegna,0,0,0,0,0,1479,6,1301,9673
14814,2022-03-05,Sicilia,0,0,0,594,536,4414,22,4972,27792
14815,2022-03-05,Toscana,0,1,0,0,0,3457,22,2699,23215
14816,2022-03-05,Trentino-Alto Adige,8,0,8,0,0,849,0,732,8164
14817,2022-03-05,Umbria,0,0,0,169,163,821,3,987,7804
14818,2022-03-05,Valle d'Aosta,0,0,0,22,21,38,0,59,631
14819,2022-03-05,Veneto,0,0,0,0,0,4558,14,3866,61176
14820,2022-03-06,Abruzzo,0,0,0,516,505,409,4,918,8525
14821,2022-03-06,Basilicata,0,0,0,128,126,268,1,395,2106
14822,2022-03-06,Calabria,3,0,2,115,117,1203,7,1327,7366
14823,2022-03-06,Campania,0,0,0,403,359,3059,3,3421,24916
14824,2022-03-06,Emilia-Romagna,10,0,10,0,0,2491,4,2088,13388
14825,2022-03-06,Friuli Venezia Giulia,8,0,6,0,0,674,2,451,5340
14826,2022-03-06,Lazio,0,6,0,0,0,5406,3,3923,40908
14827,2022-03-06,Liguria,0,1,0,0,0,960,1,818,6679
14828,2022-03-06,Lombardia,0,1,0,0,0,4470,34,3627,43075
14829,2022-03-06,Marche,0,0,0,0,0,2852,3,1619,3668
14830,2022-03-06,Molise,0,0,0,281,281,8,1,290,1080
14831,2022-03-06,Piemonte,4,0,3,65,68,1036,4,1108,16151
14832,2022-03-06,Puglia,0,0,0,91,74,2853,2,2929,19003
14833,2022-03-06,Sardegna,7,0,7,267,274,569,3,846,7127
14834,2022-03-06,Sicilia,0,0,0,355,328,4509,15,4852,27546
14835,2022-03-06,Toscana,0,0,0,0,0,3215,8,2487,19810
14836,2022-03-06,Trentino-Alto Adige,3,0,3,0,0,922,2,594,5126
14837,2022-03-06,Umbria,0,0,0,863,857,274,1,1132,7763
14838,2022-03-06,Valle d'Aosta,0,0,0,24,23,12,0,35,753
14839,2022-03-06,Veneto,0,2,0,0,0,3084,7,3029,35916
14840,2022-03-07,Abruzzo,4,0,3,2,5,444,1,450,4690
14841,2022-03-07,Basilicata,0,1,0,161,161,168,4,333,1312
14842,2022-03-07,Calabria,10,0,9,0,0,1761,12,1493,6990
14843,2022-03-07,Campania,0,0,0,0,0,4351,12,1948,12901
14844,2022-03-07,Emilia-Romagna,30,3,33,0,0,2922,13,1849,9794
14845,2022-03-07,Friuli Venezia Giulia,4,0,3,0,0,406,4,187,3225
14846,2022-03-07,Lazio,29,1,30,0,0,6565,5,2444,23916
14847,2022-03-07,Liguria,11,0,10,0,0,519,0,506,3823
14848,2022-03-07,Lombardia,0,0,0,0,0,2378,30,1614,19902
14849,2022-03-07,Marche,8,1,9,0,0,1641,3,783,1633
14850,2022-03-07,Molise,0,0,0,157,156,6,1,163,412
14851,2022-03-07,Piemonte,1,3,4,0,0,1945,9,1537,23309
14852,2022-03-07,Puglia,0,0,0,567,565,1164,1,1730,23357
14853,2022-03-07,Sardegna,0,0,0,0,0,884,3,790,2776
14854,2022-03-07,Sicilia,36,2,38,1527,1565,1384,3,2952,17263
14855,2022-03-07,Toscana,16,3,19,393,412,991,17,1420,9851
14856,2022-03-07,Trentino-Alto Adige,6,0,5,0,0,460,5,375,4080
14857,2022-03-07,Umbria,12,0,12,0,8,493,0,501,3158
14858,2022-03-07,Valle d'Aosta,1,0,1,0,0,39,0,20,307
14859,2022-03-07,Veneto,15,0,14,0,0,1992,7,1567,15575
14860,2022-03-08,Abruzzo,0,2,0,1152,1138,499,3,1640,16418
14861,2022-03-08,Basilicata,3,0,2,0,0,808,3,736,3899
14862,2022-03-08,Calabria,15,0,15,1592,1607,1331,5,2943,14561
14863,2022-03-08,Campania,0,0,0,584,567,5274,11,5852,40690
14864,2022-03-08,Emilia-Romagna,0,0,0,0,0,2104,9,1668,21219
14865,2022-03-08,Friuli Venezia Giulia,0,0,0,210,209,620,6,835,13792
14866,2022-03-08,Lazio,0,0,0,0,0,10524,15,6214,62847
14867,2022-03-08,Liguria,0,0,0,0,0,1551,5,1510,14209
14868,2022-03-08,Lombardia,0,0,0,1571,1570,4918,9,6497,82964
14869,2022-03-08,Marche,0,0,0,0,0,2302,5,2213,11528
14870,2022-03-08,Molise,1,0,1,0,0,277,1,219,327
14871,2022-03-08,Piemonte,0,1,0,0,0,2366,8,2330,33335
14872,2022-03-08,Puglia,3,3,6,213,219,5787,20,6026,22875
14873,2022-03-08,Sardegna,0,0,0,0,0,2767,11,2063,13831
14874,2022-03-08,Sicilia,0,0,0,3164,3136,4489,35,7660,39611
14875,2022-03-08,Toscana,0,0,0,0,0,3860,18,3840,31485
14876,2022-03-08,Trentino-Alto Adige,0,0,0,442,434,1089,3,1526,12900
14877,2022-03-08,Umbria,0,1,0,0,0,1650,1,1635,10686
14878,2022-03-08,Valle d'Aosta,2,0,2,20,22,61,0,83,1058
14879,2022-03-08,Veneto,5,0,5,111,116,5131,16,5263,82959
14880,2022-03-09,Abruzzo,0,0,0,0,0,4945,3,1209,11762
14881,2022-03-09,Basilicata,0,0,0,0,0,1520,0,604,3056
14882,2022-03-09,Calabria,17,0,16,0,0,3057,7,2532,11453
14883,2022-03-09,Campania,0,0,0,23,0,4302,7,4303,33077
14884,2022-03-09,Emilia-Romagna,0,0,0,827,777,1725,12,2514,19343
14885,2022-03-09,Friuli Venezia Giulia,0,0,0,6,0,750,4,744,10076
14886,2022-03-09,Lazio,13,0,10,0,0,7327,13,5642,57740
14887,2022-03-09,Liguria,1,0,0,0,0,1203,3,1187,10665
14888,2022-03-09,Lombardia,0,0,0,2651,2622,2947,14,5583,63772
14889,2022-03-09,Marche,1,0,1,0,0,1817,0,1748,6046
14890,2022-03-09,Molise,0,1,0,10,4,281,2,287,1258
14891,2022-03-09,Piemonte,0,0,0,167,125,1765,9,1899,26924
14892,2022-03-09,Puglia,0,0,0,254,241,3899,15,4155,29169
14893,2022-03-09,Sardegna,0,0,0,0,0,2230,5,1632,10120
14894,2022-03-09,Sicilia,0,3,1,0,0,12609,26,6225,36532
14895,2022-03-09,Toscana,0,0,0,0,0,3316,17,3172,24650
14896,2022-03-09,Trentino-Alto Adige,0,2,0,182,178,673,2,853,8253
14897,2022-03-09,Umbria,0,0,0,734,729,767,3,1499,8422
14898,2022-03-09,Valle d'Aosta,0,0,0,6,4,41,0,45,646
14899,2022-03-09,Veneto,0,0,0,0,0,4084,14,3982,60997
14900,2022-03-10,Abruzzo,0,2,0,0,0,35476,9,1223,11552
14901,2022-03-10,Basilicata,5,1,6,0,0,1410,3,635,2949
14902,2022-03-10,Calabria,9,2,11,512,523,2070,6,2599,12446
14903,2022-03-10,Campania,0,0,0,1168,1163,4057,13,5233,32637
14904,2022-03-10,Emilia-Romagna,0,0,0,71,46,2518,13,2577,20246
14905,2022-03-10,Friuli Venezia Giulia,3,3,6,336,342,447,0,789,11871
14906,2022-03-10,Lazio,0,0,0,0,0,9123,17,6136,50444
14907,2022-03-10,Liguria,2,0,1,15,16,1266,4,1286,10718
14908,2022-03-10,Lombardia,0,0,0,0,0,8370,25,5813,68954
14909,2022-03-10,Marche,0,0,0,120,116,1775,2,1893,3989
14910,2022-03-10,Molise,0,0,0,33,32,250,0,282,1667
14911,2022-03-10,Piemonte,0,0,0,519,498,1742,4,2244,31503
14912,2022-03-10,Puglia,12,0,10,1232,1242,3464,7,4713,27807
14913,2022-03-10,Sardegna,0,1,0,0,0,1971,2,1801,11051
14914,2022-03-10,Sicilia,0,0,0,2386,2359,4082,15,6456,34350
14915,2022-03-10,Toscana,0,0,0,1435,1420,2709,5,4134,29480
14916,2022-03-10,Trentino-Alto Adige,0,0,0,384,374,553,2,929,9365
14917,2022-03-10,Umbria,7,0,7,1095,1102,667,2,1771,11551
14918,2022-03-10,Valle d'Aosta,2,0,1,7,8,21,0,29,841
14919,2022-03-10,Veneto,0,4,0,808,790,3816,7,4613,69920
14920,2022-03-11,Abruzzo,0,1,0,658,650,717,4,1371,12918
14921,2022-03-11,Basilicata,0,0,0,0,0,938,5,724,3124
14922,2022-03-11,Calabria,0,0,0,1058,1049,1395,7,2451,12242
14923,2022-03-11,Campania,1,0,0,0,0,5807,6,5001,31759
14924,2022-03-11,Emilia-Romagna,0,0,0,764,738,2150,12,2900,18556
14925,2022-03-11,Friuli Venezia Giulia,2,0,0,86,86,547,5,638,10704
14926,2022-03-11,Lazio,9,0,3,0,0,8199,17,6052,52744
14927,2022-03-11,Liguria,0,0,0,125,111,1094,4,1209,9701
14928,2022-03-11,Lombardia,7,1,8,408,416,5426,19,5861,60094
14929,2022-03-11,Marche,0,1,0,0,0,1524,5,1528,4592
14930,2022-03-11,Molise,0,0,0,85,85,179,0,264,1203
14931,2022-03-11,Piemonte,0,0,0,245,200,1741,4,1945,30678
14932,2022-03-11,Puglia,0,1,0,994,981,3755,12,4748,28428
14933,2022-03-11,Sardegna,0,0,0,8,3,1688,5,1696,10195
14934,2022-03-11,Sicilia,0,1,0,1251,1251,5380,25,6656,33961
14935,2022-03-11,Toscana,0,0,0,1168,1138,2782,18,3938,26344
14936,2022-03-11,Trentino-Alto Adige,0,0,0,83,78,875,2,955,8915
14937,2022-03-11,Umbria,7,0,5,1019,1024,812,0,1836,9850
14938,2022-03-11,Valle d'Aosta,0,0,0,0,0,59,0,0,452
14939,2022-03-11,Veneto,0,0,0,1056,1042,3413,6,4461,59178
14940,2022-03-12,Abruzzo,12,0,11,693,704,651,2,1357,12142
14941,2022-03-12,Basilicata,0,1,1,0,0,755,4,600,3052
14942,2022-03-12,Calabria,3,0,2,1400,1402,1061,7,2470,12028
14943,2022-03-12,Campania,0,3,2,0,0,5847,3,5189,32555
14944,2022-03-12,Emilia-Romagna,0,0,0,465,458,2265,5,2728,18509
14945,2022-03-12,Friuli Venezia Giulia,0,0,0,282,272,533,3,808,10565
14946,2022-03-12,Lazio,0,0,0,0,0,7784,10,6268,51660
14947,2022-03-12,Liguria,5,0,5,304,309,1016,2,1327,10197
14948,2022-03-12,Lombardia,0,0,0,3448,3440,2029,32,5501,58445
14949,2022-03-12,Marche,0,0,0,0,0,2478,3,1512,3985
14950,2022-03-12,Molise,0,0,0,123,122,123,1,246,703
14951,2022-03-12,Piemonte,5,0,3,106,109,1791,2,1902,27796
14952,2022-03-12,Puglia,13,0,11,1157,1168,4160,20,5348,30171
14953,2022-03-12,Sardegna,10,0,9,529,538,1266,3,1807,11212
14954,2022-03-12,Sicilia,0,3,0,687,650,5623,7,6280,31004
14955,2022-03-12,Toscana,0,0,0,1435,1434,2794,15,4243,27363
14956,2022-03-12,Trentino-Alto Adige,0,0,0,134,127,706,3,836,4644
14957,2022-03-12,Umbria,5,2,7,858,865,848,1,1714,9594
14958,2022-03-12,Valle d'Aosta,7,0,7,0,0,27,0,0,609
14959,2022-03-12,Veneto,0,0,0,947,938,3636,10,4584,61543
14960,2022-03-13,Abruzzo,15,1,16,1124,1140,301,5,1446,11466
14961,2022-03-13,Basilicata,0,0,0,194,192,288,2,482,2422
14962,2022-03-13,Calabria,1,0,1,1049,1050,786,2,1838,9739
14963,2022-03-13,Campania,13,4,17,0,0,5365,6,5190,30104
14964,2022-03-13,Emilia-Romagna,8,0,7,892,899,1820,5,2724,13722
14965,2022-03-13,Friuli Venezia Giulia,0,0,0,89,85,458,3,546,5586
14966,2022-03-13,Lazio,11,2,13,1194,1207,5276,4,6487,42385
14967,2022-03-13,Liguria,4,0,3,304,307,689,1,997,6552
14968,2022-03-13,Lombardia,0,1,0,312,299,4474,18,4791,46087
14969,2022-03-13,Marche,0,0,0,197,194,1899,6,2099,5019
14970,2022-03-13,Molise,4,0,4,345,349,2,0,351,1229
14971,2022-03-13,Piemonte,2,0,2,293,295,1037,3,1335,15872
14972,2022-03-13,Puglia,1,0,1,1396,1397,3023,2,4422,24527
14973,2022-03-13,Sardegna,0,1,0,329,322,980,3,1305,8525
14974,2022-03-13,Sicilia,1,0,0,3871,3870,2118,9,5997,29752
14975,2022-03-13,Toscana,0,0,0,957,939,2776,8,3723,23569
14976,2022-03-13,Trentino-Alto Adige,0,1,0,0,0,679,1,623,5313
14977,2022-03-13,Umbria,1,0,1,712,713,1108,3,1824,9557
14978,2022-03-13,Valle d'Aosta,0,0,0,23,22,7,0,29,794
14979,2022-03-13,Veneto,0,0,0,843,840,3025,5,3870,37808
14980,2022-03-14,Abruzzo,11,0,11,0,0,740,1,677,4593
14981,2022-03-14,Basilicata,0,1,0,136,135,247,3,385,1695
14982,2022-03-14,Calabria,12,0,11,152,163,1376,8,1547,7969
14983,2022-03-14,Campania,15,2,17,315,332,2465,9,2806,14930
14984,2022-03-14,Emilia-Romagna,29,0,27,0,0,2162,16,1998,9734
14985,2022-03-14,Friuli Venezia Giulia,4,0,4,0,0,401,6,245,3212
14986,2022-03-14,Lazio,1,4,5,0,0,6287,9,3739,32781
14987,2022-03-14,Liguria,14,0,14,67,81,436,0,517,3950
14988,2022-03-14,Lombardia,24,0,24,902,926,1397,13,2336,21697
14989,2022-03-14,Marche,1,1,2,547,549,354,3,906,2048
14990,2022-03-14,Molise,2,0,2,144,146,73,0,219,746
14991,2022-03-14,Piemonte,24,0,24,125,149,1738,5,1892,24543
14992,2022-03-14,Puglia,21,0,19,1239,1258,2077,11,3346,22249
14993,2022-03-14,Sardegna,13,0,13,265,278,738,4,1020,3383
14994,2022-03-14,Sicilia,31,0,30,1880,1910,1412,6,3328,17447
14995,2022-03-14,Toscana,15,0,14,371,385,1368,16,1769,10539
14996,2022-03-14,Trentino-Alto Adige,0,0,0,0,0,483,0,418,4258
14997,2022-03-14,Umbria,11,0,11,372,383,410,2,795,3821
14998,2022-03-14,Valle d'Aosta,0,0,0,2,0,5,0,5,162
14999,2022-03-14,Veneto,5,1,6,62,68,1665,17,1750,15120
15000,2022-03-15,Abruzzo,1,0,1,1805,1806,531,5,2342,18122
15001,2022-03-15,Basilicata,0,1,1,596,597,550,1,1148,4703
15002,2022-03-15,Calabria,4,2,6,2725,2731,1813,3,4547,17892
15003,2022-03-15,Campania,0,3,0,4052,4036,5132,11,9179,50444
15004,2022-03-15,Emilia-Romagna,0,0,0,480,445,1813,17,2275,24392
15005,2022-03-15,Friuli Venezia Giulia,0,1,0,699,696,520,5,1221,14051
15006,2022-03-15,Lazio,18,0,15,3751,3766,6782,14,10562,68370
15007,2022-03-15,Liguria,0,0,0,72,54,1959,6,2019,14931
15008,2022-03-15,Lombardia,43,0,43,3143,3186,6340,14,9540,91356
15009,2022-03-15,Marche,0,0,0,225,216,3050,5,3271,8962
15010,2022-03-15,Molise,0,0,0,68,65,210,1,276,574
15011,2022-03-15,Piemonte,0,0,0,900,890,2309,7,3206,33851
15012,2022-03-15,Puglia,0,1,0,3141,3127,5075,9,8211,36618
15013,2022-03-15,Sardegna,5,0,5,864,869,2171,10,3050,16329
15014,2022-03-15,Sicilia,22,0,16,3277,3293,3919,24,7236,31025
15015,2022-03-15,Toscana,12,0,9,3004,3013,3534,27,6574,39824
15016,2022-03-15,Trentino-Alto Adige,6,1,7,351,358,1237,2,1597,12762
15017,2022-03-15,Umbria,2,0,1,1384,1385,1357,4,2746,14490
15018,2022-03-15,Valle d'Aosta,0,0,0,49,46,55,0,101,1082
15019,2022-03-15,Veneto,0,0,0,2310,2306,4992,15,7313,87237
15020,2022-03-16,Abruzzo,0,0,0,952,941,874,3,1818,14931
15021,2022-03-16,Basilicata,5,0,4,401,405,420,0,825,3600
15022,2022-03-16,Calabria,7,0,7,1947,1954,1445,6,3405,13756
15023,2022-03-16,Campania,21,1,22,2770,2792,4799,4,7595,42581
15024,2022-03-16,Emilia-Romagna,0,0,0,2094,2064,1604,11,3679,20783
15025,2022-03-16,Friuli Venezia Giulia,0,0,0,403,395,646,3,1044,11358
15026,2022-03-16,Lazio,0,0,0,251,222,8523,11,8756,57180
15027,2022-03-16,Liguria,0,0,0,132,128,1440,4,1572,11137
15028,2022-03-16,Lombardia,0,0,0,4946,4924,3248,11,8183,72948
15029,2022-03-16,Marche,7,0,3,0,0,2649,1,2424,5644
15030,2022-03-16,Molise,0,0,0,27,25,407,2,434,1440
15031,2022-03-16,Piemonte,0,0,0,1096,1072,1735,4,2811,29442
15032,2022-03-16,Puglia,0,0,0,2891,2879,4103,17,6999,39253
15033,2022-03-16,Sardegna,6,1,7,450,457,2128,4,2589,12518
15034,2022-03-16,Sicilia,0,3,1,0,0,13388,29,7600,35547
15035,2022-03-16,Toscana,13,0,9,2425,2434,2759,10,5203,30993
15036,2022-03-16,Trentino-Alto Adige,0,0,0,274,273,764,4,1041,8907
15037,2022-03-16,Umbria,0,0,0,1188,1187,1114,2,2303,11718
15038,2022-03-16,Valle d'Aosta,0,0,0,53,50,21,0,71,662
15039,2022-03-16,Veneto,10,0,6,1878,1884,3900,11,5795,66313
15040,2022-03-17,Abruzzo,0,0,0,1628,1616,586,1,2203,15679
15041,2022-03-17,Basilicata,0,1,0,590,588,421,2,1011,3977
15042,2022-03-17,Calabria,11,0,9,2364,2373,1624,11,4008,15222
15043,2022-03-17,Campania,0,3,0,4047,4039,4324,7,8370,43666
15044,2022-03-17,Emilia-Romagna,0,0,0,1411,1387,2337,14,3738,24633
15045,2022-03-17,Friuli Venezia Giulia,3,0,2,620,622,606,6,1234,13225
15046,2022-03-17,Lazio,6,5,11,1173,1184,8312,8,9504,57570
15047,2022-03-17,Liguria,0,0,0,181,170,1626,4,1800,11797
15048,2022-03-17,Lombardia,35,0,22,2890,2912,5735,23,8670,78288
15049,2022-03-17,Marche,7,0,7,338,345,2542,2,2889,6350
15050,2022-03-17,Molise,0,0,0,91,89,202,1,292,922
15051,2022-03-17,Piemonte,0,1,0,1111,1095,1869,3,2967,33754
15052,2022-03-17,Puglia,8,5,13,4672,4685,3872,2,8559,42163
15053,2022-03-17,Sardegna,3,0,3,775,778,1628,5,2411,12578
15054,2022-03-17,Sicilia,0,3,0,4240,4237,4460,18,8715,40754
15055,2022-03-17,Toscana,0,0,0,2612,2593,2924,12,5529,34238
15056,2022-03-17,Trentino-Alto Adige,0,1,0,302,297,744,0,1041,10198
15057,2022-03-17,Umbria,16,0,15,1297,1312,1208,2,2522,12002
15058,2022-03-17,Valle d'Aosta,2,0,2,61,63,13,0,76,840
15059,2022-03-17,Veneto,0,1,1,3664,3665,3157,7,6829,72026
15060,2022-03-18,Abruzzo,0,1,0,1642,1633,307,2,1942,14219
15061,2022-03-18,Basilicata,0,0,0,484,479,467,3,949,4011
15062,2022-03-18,Calabria,12,1,13,1753,1766,1210,8,2984,13301
15063,2022-03-18,Campania,25,0,24,4265,4289,4111,9,8409,42337
15064,2022-03-18,Emilia-Romagna,0,0,0,1912,1885,2252,12,4149,21989
15065,2022-03-18,Friuli Venezia Giulia,0,0,0,488,481,552,10,1043,10252
15066,2022-03-18,Lazio,0,1,0,2277,2257,6735,12,9004,57686
15067,2022-03-18,Liguria,0,0,0,157,150,1360,4,1514,10705
15068,2022-03-18,Lombardia,14,0,14,4062,4076,4453,26,8555,68151
15069,2022-03-18,Marche,14,2,16,669,685,2170,7,2862,6146
15070,2022-03-18,Molise,2,0,2,96,98,351,1,450,1543
15071,2022-03-18,Piemonte,6,2,8,659,667,1902,6,2575,33784
15072,2022-03-18,Puglia,10,2,12,4380,4392,4119,10,8521,36065
15073,2022-03-18,Sardegna,1,0,0,535,535,1571,7,2113,12260
15074,2022-03-18,Sicilia,0,0,0,1927,1906,6368,19,8293,38814
15075,2022-03-18,Toscana,27,2,29,2504,2533,3145,11,5689,32596
15076,2022-03-18,Trentino-Alto Adige,3,0,1,24,25,1067,3,1095,9036
15077,2022-03-18,Umbria,0,0,0,990,983,1322,2,2307,11510
15078,2022-03-18,Valle d'Aosta,0,0,0,20,20,42,0,62,823
15079,2022-03-18,Veneto,0,2,0,3153,3144,2904,13,6061,65655
15080,2022-03-19,Abruzzo,3,1,4,1490,1494,474,1,1969,14776
15081,2022-03-19,Basilicata,6,0,6,577,583,405,1,989,4086
15082,2022-03-19,Calabria,6,0,5,1782,1787,1131,2,2920,12946
15083,2022-03-19,Campania,0,0,0,3863,3860,4041,2,7903,41318
15084,2022-03-19,Emilia-Romagna,0,0,0,1867,1768,2128,5,3901,20046
15085,2022-03-19,Friuli Venezia Giulia,0,0,0,545,541,635,2,1178,10873
